country,sex,age,agecode,pi_2014,pi_2024,Lx_2014,Lx_2024,d_prev,d_mort,d_total
Northern Ireland,Male,85 to 89,19,0.375155769521654,0.424699879441107,1.3667423013703703,1.6652075982487535,0.07510762954850213,0.11936457686376116,0.1944722064122633
Northern Ireland,Male,90+,20,0.314708955801663,0.349296707344323,0.8595363582192015,0.8226085384231882,0.02909080487191021,-0.012260140736093654,0.016830664135816555
Northern Ireland,Female,<1,1,0.958792868036892,0.925984494646419,0.0,4.185383500618954,-0.06865781233531591,3.944258038057418,3.8756002257221023
Northern Ireland,Female,01 to 04,2,0.956754267556938,0.922452561121119,3.9775160666328433,3.8449325163063617,-0.13416166745063482,-0.12457595657195254,-0.2587376240225874
Northern Ireland,Female,05 to 09,3,0.952248340445083,0.9132838260728,7.042511622980465,3.640068786564495,-0.20812077895039163,-3.1736832780361675,-3.3818040569865593
Northern Ireland,Female,10 to 14,4,0.944894302242212,0.902131652376883,3.1666793558402104,3.480733541541281,-0.1421304951204987,0.2900331160733212,0.14790262095282253
Northern Ireland,Female,15 to 19,5,0.930061392682944,0.884063111732785,5.915823969090892,6.554433882157763,-0.2868052120813309,0.5792589460287051,0.2924537339473742
Northern Ireland,Female,20 to 24,6,0.909504628066788,0.862010113431301,5.414645588117465,3.1415779992974686,-0.203186843198489,-2.01338637100807,-2.216573214206559
Northern Ireland,Female,25 to 29,7,0.89271151473231,0.844395517813981,4.874676319119518,5.8828410699527165,-0.25988008850964234,0.8756450393188138,0.6157649508091714
Northern Ireland,Female,30 to 34,8,0.870855542694634,0.825769954419548,4.491552472886497,5.240544278889204,-0.2193886536019306,0.6353792975968963,0.41599064399496566
Northern Ireland,Female,35 to 39,9,0.842077039439469,0.801947453322026,4.2645954602166025,4.798866632987399,-0.18185649129570508,0.43917744690579874,0.25732095561009366
Northern Ireland,Female,40 to 44,10,0.80756022022439,0.774856240213474,5.9416433582302925,4.463754620462547,-0.17014896375039826,-1.1693177326697095,-1.3394666964201078
Northern Ireland,Female,45 to 49,11,0.769772875667719,0.73904397474965,3.718943101558503,4.353173812049776,-0.12402364041866891,0.4784689915207063,0.3544453511020374
Northern Ireland,Female,50 to 54,12,0.726050300492918,0.701088170697163,5.390196312829202,6.041545368440323,-0.14268030981969596,0.46478264771797895,0.322102337898283
Northern Ireland,Female,55 to 59,13,0.681117544060713,0.663586722810014,4.915578697379966,3.677104749119268,-0.07531839878220935,-0.8326906013171985,-0.9080090000994079
Northern Ireland,Female,60 to 64,14,0.637469415087766,0.625336414036116,4.405137296184147,5.036796585117696,-0.05727949685572275,0.39883151604276607,0.3415520191870433
Northern Ireland,Female,65 to 69,15,0.591549851657862,0.591345119474506,4.940246995807748,4.039419908621992,-0.0009192134055769272,-0.532791915645925,-0.5337111290515019
Northern Ireland,Female,70 to 74,16,0.537135033182861,0.550475809034597,4.018548774482139,3.3979891608732387,0.04947118509573644,-0.3374636820016582,-0.28799249690592177
Northern Ireland,Female,75 to 79,17,0.473570702945702,0.49662282929813,3.4369943870373856,3.8445277363151966,0.08392728401276171,0.1976931098214994,0.28162039383426113
Northern Ireland,Female,80 to 84,18,0.410009322438973,0.439771635471518,2.809287818450302,2.853165298405617,0.08426385109798801,0.018643123473562874,0.10290697457155087
Northern Ireland,Female,85 to 89,19,0.346352664492821,0.379420067810093,2.3000274658058872,2.0456145845421223,0.07184954917567732,-0.09232296598392975,-0.02047341680825243
Northern Ireland,Female,90+,20,0.270916992799632,0.311051286496499,1.2122370426131155,1.5045529947636105,0.054518224636399895,0.08505930584191686,0.13957753047831675
Scotland,Male,<1,1,0.954560862151538,0.925838888481186,1.4210854715202004e-14,4.628181451056548,-0.06646525288942907,4.351415623224853,4.284950370335424
Scotland,Male,01 to 04,2,0.95079675740666,0.92146730702991,4.788653778960514,1.067080419854453e-13,-0.07022429169073108,-4.482812193687976,-4.553036485378707
Scotland,Male,05 to 09,3,0.947181926826526,0.913948422981593,4.319327309582271,8.292695508923554,-0.20957085441559845,3.697478073378249,3.4879072189626505
Scotland,Male,10 to 14,4,0.941924674028811,0.903417248212918,7.463750508158676,3.680854727604403,-0.21457502968177944,-3.490368085664074,-3.704943115345854
Scotland,Male,15 to 19,5,0.931864123147783,0.889471936129942,3.322715187436648,3.54934961146261,-0.14566092807682954,0.2063887243760614,0.06072779629923186
Scotland,Male,20 to 24,6,0.916281434955944,0.870945603468841,6.131105145219394,6.622242901323486,-0.2890918189672216,0.4388873386502557,0.14979551968303412
Scotland,Male,25 to 29,7,0.899718058613743,0.853229352660289,2.836356483251308,3.0619445423455134,-0.1371021910019634,0.1977220021017602,0.06061981109979678
Scotland,Male,30 to 34,8,0.880138024053011,0.833994095886777,5.3445786185847375,5.721910628163468,-0.25532564242717526,0.32339845875016504,0.06807281632298978
Scotland,Male,35 to 39,9,0.856350139643116,0.813169417213917,4.853244012781465,5.049483915035227,-0.21380347297146485,0.1638131773241839,-0.04999029564728094
Scotland,Male,40 to 44,10,0.831424674064533,0.787765964913873,6.273722549314777,4.5823043629295945,-0.23698006074670758,-1.36936424699636,-1.6063443077430677
Scotland,Male,45 to 49,11,0.803207099929972,0.758092399470368,3.656495192115476,4.262781779117308,-0.17863790420690343,0.4732974723895504,0.29465956818264694
Scotland,Male,50 to 54,12,0.76465294787909,0.726212446629151,5.1034709506379565,4.008664112702634,-0.17513751964597865,-0.8161048141743821,-0.9912423338203608
Scotland,Male,55 to 59,13,0.719766144147337,0.691234273187765,4.588469656016867,5.324714187868228,-0.1414208411161217,0.5194206708514781,0.37799982973535645
Scotland,Male,60 to 64,14,0.666838066445772,0.651647163762906,4.332637146224135,3.218732732498453,-0.05735606247500041,-0.7343332586807841,-0.7916893211557845
Scotland,Male,65 to 69,15,0.630003207090417,0.614049314498867,3.496274924847214,4.252614165673216,-0.06181247212699826,0.47046286986325625,0.408650397736258
Scotland,Male,70 to 74,16,0.583206495372984,0.57436200646931,3.706217917023065,3.337181727888435,-0.031147635001780413,-0.2135923342910816,-0.24473996929286201
Scotland,Male,75 to 79,17,0.526412783166401,0.528919944069703,2.8141416094745804,3.2206904642412573,0.007565147516606465,0.21452215582781597,0.22208730334442245
Scotland,Male,80 to 84,18,0.464649377414508,0.476216203670783,2.1266561880793726,2.067224419325233,0.02425494416270502,-0.02795865282189504,-0.0037037086591900185
Scotland,Male,85 to 89,19,0.40385675249516,0.421505972296129,1.260136273766392,1.3087546780961634,0.022669460527071368,0.020063909336312403,0.042733369863383774
Scotland,Male,90+,20,0.364158762728981,0.353533574128999,0.5820465485251367,0.5629208369913051,-0.006082747205970255,-0.006863188302393603,-0.012945935508363858
Scotland,Female,<1,1,0.943156404748609,0.914909384360397,7.105427357601003e-14,-2.8421709430404014e-14,-6.021214543113428e-16,-9.24164604311034e-14,-9.301858188541474e-14
Scotland,Female,01 to 04,2,0.941103138874494,0.908893158209275,4.720499653047019,4.307718912907831,-0.1453993727253888,-0.3818214203824984,-0.5272207931078872
Scotland,Female,05 to 09,3,0.935781117299336,0.901840417559283,8.186917187461138,4.016992095890182,-0.20710461032053615,-3.8313720735090433,-4.03847668382958
Scotland,Female,10 to 14,4,0.927016635467109,0.888107499611044,3.628651203098939,3.883160009884706,-0.14613904150554666,0.2309825388933941,0.08484349738784744
Scotland,Female,15 to 19,5,0.913287193943021,0.856321789156398,3.504509035453456,7.844973933841994,-0.3232639457323999,3.8404628375080323,3.5171988917756325
Scotland,Female,20 to 24,6,0.897538658460536,0.83099076854649,6.47638776865295,3.8087288243155744,-0.3422264033909988,-2.3055634932528264,-2.6477898966438254
Scotland,Female,25 to 29,7,0.88019668740208,0.815423388402202,3.010724930834189,6.952860752318234,-0.32268715728286806,3.3421823202277756,3.0194951629449074
Scotland,Female,30 to 34,8,0.860124789876257,0.797820266551306,5.689560112840125,3.203354650785954,-0.2770344076585709,-2.060996027537959,-2.3380304351965298
Scotland,Female,35 to 39,9,0.836565493287073,0.779059676218434,5.159782925849626,5.954001034017741,-0.3195536136682536,0.6415793828167271,0.32202576914847353
Scotland,Female,40 to 44,10,0.810077295737013,0.755333332674475,4.749863616652375,5.330223988239824,-0.275911971754683,0.454251146995917,0.178339175241234
Scotland,Female,45 to 49,11,0.780714972455531,0.727309240819612,4.4354715420435005,2.626760485762221,-0.1885818342137922,-1.3637900338453148,-1.552371868059107
Scotland,Female,50 to 54,12,0.747611417237459,0.695768828161873,4.228245128640104,5.317865931404473,-0.24744755647789898,0.786368570843126,0.538921014365227
Scotland,Female,55 to 59,13,0.712112219305587,0.666035418748328,5.695207167227045,4.847351385929327,-0.24288368390850582,-0.5842352212029027,-0.8271189051114085
Scotland,Female,60 to 64,14,0.676240523688692,0.632783342399012,4.686581478370395,6.191305519050967,-0.23636115364779658,0.9848598405633971,0.7484986869156005
Scotland,Female,65 to 69,15,0.635661556529885,0.609438152060521,3.962268845948772,3.122232085918557,-0.09288986669997155,-0.5229647625594247,-0.6158546292593963
Scotland,Female,70 to 74,16,0.589965009168888,0.58176189885208,3.4468855871343083,4.586765986753523,-0.03295046505370042,0.667814268079764,0.6348638030260636
Scotland,Female,75 to 79,17,0.539088967263523,0.530762307292883,3.708858751769013,3.88182688243076,-0.03160252911000157,0.09252508752305437,0.0609225584130528
Scotland,Female,80 to 84,18,0.484975102577913,0.461148681479647,2.5790216983541723,2.410891938342965,-0.059445891775962934,-0.07953578237724643,-0.13898167415320936
Scotland,Female,85 to 89,19,0.430303945902297,0.393687209282954,1.6498613832478055,1.7226721059326735,-0.06174558525661774,0.02999769574748867,-0.031747889509129074
Scotland,Female,90+,20,0.358979871933094,0.335922105499828,1.2499327526057589,1.3601764899711493,-0.030091644640323607,0.03830429554740274,0.008212650907079136
Wales,Male,<1,1,0.948400122533567,0.928183618819096,-4.263256414560601e-14,4.371599216490836,-0.044189225899182394,4.101836006688411,4.057646780789229
Wales,Male,01 to 04,2,0.946028425531483,0.92322209158757,4.471888473709615,4.012787813333893,-0.09675218040415735,-0.4290870734085089,-0.5258392538126663
Wales,Male,05 to 09,3,0.942077439558478,0.913237891963064,4.077718822511957,3.793448454771199,-0.11350045166233626,-0.26370558578334763,-0.3772060374456839
Wales,Male,10 to 14,4,0.935751009509416,0.901528061174131,3.777548321650931,3.6202062057210247,-0.12658648549368576,-0.1445406882675407,-0.27112717376122647
Wales,Male,15 to 19,5,0.925876669561783,0.884455897073118,6.778836218586581,6.732958516059089,-0.2798344878086503,-0.041526949483953655,-0.3213614372926039
Wales,Male,20 to 24,6,0.90983663783259,0.862651301713759,5.966068837830271,3.2066793639075644,-0.21640960351620078,-2.445492281519571,-2.6619018850357716
Wales,Male,25 to 29,7,0.892778959978231,0.845647110047907,2.782766752643381,5.938846048488465,-0.20553287284666916,2.743305263483415,2.537772390636746
Wales,Male,30 to 34,8,0.872499364880173,0.826468066806219,5.284497569400007,2.77640103054328,-0.18552681309895397,-2.1305871675214716,-2.3161139806204254
Wales,Male,35 to 39,9,0.847869226600912,0.805023833783661,6.910416213463765,5.2649134608931965,-0.2608283912886782,-1.3599200402838025,-1.6207484315724807
Wales,Male,40 to 44,10,0.820494466486364,0.780202198361445,4.059772257050867,4.7660889953286185,-0.17780698400710399,0.5652994236436895,0.3874924396365855
Wales,Male,45 to 49,11,0.788432008999691,0.749444207982441,5.509961195259241,4.471341939259871,-0.19457453025074228,-0.7986339261505544,-0.9932084564012966
Wales,Male,50 to 54,12,0.750478398255963,0.717283496685989,3.413743248825309,5.89464531637398,-0.15449552109843076,1.820686759915322,1.6661912388168914
Wales,Male,55 to 59,13,0.702521278584056,0.681345111644333,5.052029011059252,3.509048824494787,-0.09064540671482747,-1.0676392104874464,-1.1582846172022738
Wales,Male,60 to 64,14,0.652248991865206,0.64069627759732,4.680421719279495,4.85576822549992,-0.0550844388181624,0.11335671786724047,0.05827227904907807
Wales,Male,65 to 69,15,0.609359903536109,0.603233919280509,4.932681500407949,2.8440271440340945,-0.023819997358120463,-1.2663446852689777,-1.2901646826270983
Wales,Male,70 to 74,16,0.559828703017056,0.56488459590217,3.678450420915138,4.513904519571338,0.020709834527967003,0.46982316769760163,0.4905330022255686
Wales,Male,75 to 79,17,0.50242444139398,0.518155014326279,2.866951698420081,2.49177150839101,0.04214789311437241,-0.1914505970684463,-0.14930270395407388
Wales,Male,80 to 84,18,0.444079609739741,0.465201166814055,2.128552437759532,2.834644430096163,0.0524152229577353,0.32101793755513436,0.3734331605128697
Wales,Male,85 to 89,19,0.382190510111861,0.404372348846548,1.5086829260324774,1.240070225558625,0.03048619956502822,-0.10564038681862613,-0.0751541872535979
Wales,Male,90+,20,0.315802505282574,0.343947971900624,0.83696109314289,0.7555856032883107,0.02241148494104509,-0.026843759131287594,-0.004432274190242502
Wales,Female,<1,1,0.935098252505729,0.893346094884664,4.421549320711449,1.4210854715202004e-14,-0.09230461208382892,-4.042278431081328,-4.134583043165157
Wales,Female,01 to 04,2,0.933587125112176,0.889822135755318,-4.025166850493691e-14,4.340608953182811,-0.09498335231916331,3.9573532815189854,3.862369929199822
Wales,Female,05 to 09,3,0.928230934389152,0.880012348180323,7.811147758650028,4.107825517209387,-0.2873580202113782,-3.348253783137585,-3.6356118033489633
Wales,Female,10 to 14,4,0.919181354428354,0.867030353510116,3.494775320891532,7.506044668695641,-0.2868518866891657,3.5824881363712056,3.29563624968204
Wales,Female,15 to 19,5,0.906968290219763,0.841843927243697,6.388865926534245,3.653676428196333,-0.3270070867559951,-2.3916664058855464,-2.7186734926415417
Wales,Female,20 to 24,6,0.891513525018442,0.81650301671519,2.963858973282553,3.770875259113021,-0.25258791902965205,0.6891985828234382,0.4366106637937861
Wales,Female,25 to 29,7,0.872713523117327,0.800841606582605,5.600209309196927,6.908777849996519,-0.44952244051973045,1.094980797009556,0.6454583564898255
Wales,Female,30 to 34,8,0.850628939796396,0.780899590253191,5.10013148709369,3.2384518468191548,-0.2907219959927761,-1.5186917234601782,-1.8094137194529543
Wales,Female,35 to 39,9,0.825347336461306,0.758868786843583,4.7158633438466255,6.152008414602441,-0.361240175966553,1.1375820882481016,0.7763419122815486
Wales,Female,40 to 44,10,0.796812074337263,0.735779201269492,4.426448768863536,5.484184911883153,-0.3024372237290941,0.8105385923429018,0.5081013686138077
Wales,Female,45 to 49,11,0.765040325061873,0.708127356558588,4.218371399965928,5.027013674244351,-0.26309115476463535,0.5956328322295207,0.33254167746488533
Wales,Female,50 to 54,12,0.730065343373623,0.678497831589062,5.768526909497299,4.650599695855967,-0.2686442170031943,-0.7873355527119112,-1.0559797697151057
Wales,Female,55 to 59,13,0.691860255097813,0.649380281429584,4.991779494295636,4.259427893172572,-0.19649552310948742,-0.4911298272084982,-0.6876253503179857
Wales,Female,60 to 64,14,0.650221669703085,0.618411767310021,3.12941320650181,3.934553400123148,-0.1123520441323018,0.510713885555618,0.3983618414233162
Wales,Female,65 to 69,15,0.605431295850664,0.590165359085769,5.5559282441096,4.833419006455086,-0.07930155907782849,-0.4319148138502043,-0.5112163729280328
Wales,Female,70 to 74,16,0.557499764916717,0.558533587900974,3.3843222943753983,3.676653748919589,0.0036498996624229063,0.16312582667451273,0.16677572633693563
Wales,Female,75 to 79,17,0.506399423739326,0.506156318433322,3.710889836969422,4.08840287185697,-0.0009480247202970855,0.19112649561020495,0.19017847088990786
Wales,Female,80 to 84,18,0.452022338856142,0.444598760348538,2.6776209972242544,3.197135290871337,-0.021805857258858946,0.23290373851119509,0.21109788125233614
Wales,Female,85 to 89,19,0.394248900246376,0.385981086613291,2.0667347947356864,1.9103095250419468,-0.01644073062322036,-0.061023843058833155,-0.07746457368205352
Wales,Female,90+,20,0.307447106375052,0.325905127761605,1.4156678764123367,1.6543972409436554,0.02833366379713363,0.07559988818996755,0.10393355198710118
